real.type	inferred	val	sim	noff	alf	prior	est	real	ratio	id	noff2	type
Known full-siblings	Inferred full-siblings	0.981606969990319	119	750	variable	prior	303	302	1.00331125827815	off_750@prior@variable@119	Offspring sampled = 750	variable prior
Known half-siblings	Inferred full-siblings	0	119	750	variable	prior	303	302	1.00331125827815	off_750@prior@variable@119	Offspring sampled = 750	variable prior
Unrelated	Inferred full-siblings	0	119	750	variable	prior	303	302	1.00331125827815	off_750@prior@variable@119	Offspring sampled = 750	variable prior
Known full-siblings	Inferred half-siblings	0.0125847047434656	119	750	variable	prior	303	302	1.00331125827815	off_750@prior@variable@119	Offspring sampled = 750	variable prior
Known half-siblings	Inferred half-siblings	0.944126074498567	119	750	variable	prior	303	302	1.00331125827815	off_750@prior@variable@119	Offspring sampled = 750	variable prior
Unrelated	Inferred half-siblings	0.000553641732283465	119	750	variable	prior	303	302	1.00331125827815	off_750@prior@variable@119	Offspring sampled = 750	variable prior
Known full-siblings	Inferred unrelated	0.00580832526621491	119	750	variable	prior	303	302	1.00331125827815	off_750@prior@variable@119	Offspring sampled = 750	variable prior
Known half-siblings	Inferred unrelated	0.0558739255014327	119	750	variable	prior	303	302	1.00331125827815	off_750@prior@variable@119	Offspring sampled = 750	variable prior
Unrelated	Inferred unrelated	0.999446358267717	119	750	variable	prior	303	302	1.00331125827815	off_750@prior@variable@119	Offspring sampled = 750	variable prior
Known full-siblings	Inferred full-siblings	0.998192226574269	55	750	variable	prior	101	98	1.03061224489796	off_750@prior@variable@55	Offspring sampled = 750	variable prior
Known half-siblings	Inferred full-siblings	0	55	750	variable	prior	101	98	1.03061224489796	off_750@prior@variable@55	Offspring sampled = 750	variable prior
Unrelated	Inferred full-siblings	0	55	750	variable	prior	101	98	1.03061224489796	off_750@prior@variable@55	Offspring sampled = 750	variable prior
Known full-siblings	Inferred half-siblings	0.00180777342573064	55	750	variable	prior	101	98	1.03061224489796	off_750@prior@variable@55	Offspring sampled = 750	variable prior
Known half-siblings	Inferred half-siblings	0.999134607819998	55	750	variable	prior	101	98	1.03061224489796	off_750@prior@variable@55	Offspring sampled = 750	variable prior
Unrelated	Inferred half-siblings	0.0000188789669429289	55	750	variable	prior	101	98	1.03061224489796	off_750@prior@variable@55	Offspring sampled = 750	variable prior
Known full-siblings	Inferred unrelated	0	55	750	variable	prior	101	98	1.03061224489796	off_750@prior@variable@55	Offspring sampled = 750	variable prior
Known half-siblings	Inferred unrelated	0.000865392180001573	55	750	variable	prior	101	98	1.03061224489796	off_750@prior@variable@55	Offspring sampled = 750	variable prior
Unrelated	Inferred unrelated	0.999981121033057	55	750	variable	prior	101	98	1.03061224489796	off_750@prior@variable@55	Offspring sampled = 750	variable prior
Known full-siblings	Inferred full-siblings	0.983667409057164	10	750	variable	prior	266	264	1.00757575757576	off_750@prior@variable@10	Offspring sampled = 750	variable prior
Known half-siblings	Inferred full-siblings	0.000284575981787137	10	750	variable	prior	266	264	1.00757575757576	off_750@prior@variable@10	Offspring sampled = 750	variable prior
Unrelated	Inferred full-siblings	0	10	750	variable	prior	266	264	1.00757575757576	off_750@prior@variable@10	Offspring sampled = 750	variable prior
Known full-siblings	Inferred half-siblings	0.0163325909428359	10	750	variable	prior	266	264	1.00757575757576	off_750@prior@variable@10	Offspring sampled = 750	variable prior
Known half-siblings	Inferred half-siblings	0.964143426294821	10	750	variable	prior	266	264	1.00757575757576	off_750@prior@variable@10	Offspring sampled = 750	variable prior
Unrelated	Inferred half-siblings	0.000485482620446789	10	750	variable	prior	266	264	1.00757575757576	off_750@prior@variable@10	Offspring sampled = 750	variable prior
Known full-siblings	Inferred unrelated	0	10	750	variable	prior	266	264	1.00757575757576	off_750@prior@variable@10	Offspring sampled = 750	variable prior
Known half-siblings	Inferred unrelated	0.0355719977233921	10	750	variable	prior	266	264	1.00757575757576	off_750@prior@variable@10	Offspring sampled = 750	variable prior
Unrelated	Inferred unrelated	0.999514517379553	10	750	variable	prior	266	264	1.00757575757576	off_750@prior@variable@10	Offspring sampled = 750	variable prior
Known full-siblings	Inferred full-siblings	0.984037558685446	205	750	variable	prior	300	296	1.01351351351351	off_750@prior@variable@205	Offspring sampled = 750	variable prior
Known half-siblings	Inferred full-siblings	0.000770811921891059	205	750	variable	prior	300	296	1.01351351351351	off_750@prior@variable@205	Offspring sampled = 750	variable prior
Unrelated	Inferred full-siblings	0	205	750	variable	prior	300	296	1.01351351351351	off_750@prior@variable@205	Offspring sampled = 750	variable prior
Known full-siblings	Inferred half-siblings	0.0140845070422535	205	750	variable	prior	300	296	1.01351351351351	off_750@prior@variable@205	Offspring sampled = 750	variable prior
Known half-siblings	Inferred half-siblings	0.946813977389517	205	750	variable	prior	300	296	1.01351351351351	off_750@prior@variable@205	Offspring sampled = 750	variable prior
Unrelated	Inferred half-siblings	0.00037692357874441	205	750	variable	prior	300	296	1.01351351351351	off_750@prior@variable@205	Offspring sampled = 750	variable prior
Known full-siblings	Inferred unrelated	0.00187793427230047	205	750	variable	prior	300	296	1.01351351351351	off_750@prior@variable@205	Offspring sampled = 750	variable prior
Known half-siblings	Inferred unrelated	0.052415210688592	205	750	variable	prior	300	296	1.01351351351351	off_750@prior@variable@205	Offspring sampled = 750	variable prior
Unrelated	Inferred unrelated	0.999623076421256	205	750	variable	prior	300	296	1.01351351351351	off_750@prior@variable@205	Offspring sampled = 750	variable prior
Known full-siblings	Inferred full-siblings	0.984943538268507	111	750	variable	prior	240	247	0.97165991902834	off_750@prior@variable@111	Offspring sampled = 750	variable prior
Known half-siblings	Inferred full-siblings	0	111	750	variable	prior	240	247	0.97165991902834	off_750@prior@variable@111	Offspring sampled = 750	variable prior
Unrelated	Inferred full-siblings	0	111	750	variable	prior	240	247	0.97165991902834	off_750@prior@variable@111	Offspring sampled = 750	variable prior
Known full-siblings	Inferred half-siblings	0.0150564617314931	111	750	variable	prior	240	247	0.97165991902834	off_750@prior@variable@111	Offspring sampled = 750	variable prior
Known half-siblings	Inferred half-siblings	0.973741794310722	111	750	variable	prior	240	247	0.97165991902834	off_750@prior@variable@111	Offspring sampled = 750	variable prior
Unrelated	Inferred half-siblings	0.000384580498866213	111	750	variable	prior	240	247	0.97165991902834	off_750@prior@variable@111	Offspring sampled = 750	variable prior
Known full-siblings	Inferred unrelated	0	111	750	variable	prior	240	247	0.97165991902834	off_750@prior@variable@111	Offspring sampled = 750	variable prior
Known half-siblings	Inferred unrelated	0.0262582056892779	111	750	variable	prior	240	247	0.97165991902834	off_750@prior@variable@111	Offspring sampled = 750	variable prior
Unrelated	Inferred unrelated	0.999615419501134	111	750	variable	prior	240	247	0.97165991902834	off_750@prior@variable@111	Offspring sampled = 750	variable prior
Known full-siblings	Inferred full-siblings	0.998738965952081	272	750	variable	prior	169	166	1.01807228915663	off_750@prior@variable@272	Offspring sampled = 750	variable prior
Known half-siblings	Inferred full-siblings	0	272	750	variable	prior	169	166	1.01807228915663	off_750@prior@variable@272	Offspring sampled = 750	variable prior
Unrelated	Inferred full-siblings	0	272	750	variable	prior	169	166	1.01807228915663	off_750@prior@variable@272	Offspring sampled = 750	variable prior
Known full-siblings	Inferred half-siblings	0.00126103404791929	272	750	variable	prior	169	166	1.01807228915663	off_750@prior@variable@272	Offspring sampled = 750	variable prior
Known half-siblings	Inferred half-siblings	0.992069914225603	272	750	variable	prior	169	166	1.01807228915663	off_750@prior@variable@272	Offspring sampled = 750	variable prior
Unrelated	Inferred half-siblings	0.000110165725973773	272	750	variable	prior	169	166	1.01807228915663	off_750@prior@variable@272	Offspring sampled = 750	variable prior
Known full-siblings	Inferred unrelated	0	272	750	variable	prior	169	166	1.01807228915663	off_750@prior@variable@272	Offspring sampled = 750	variable prior
Known half-siblings	Inferred unrelated	0.00793008577439715	272	750	variable	prior	169	166	1.01807228915663	off_750@prior@variable@272	Offspring sampled = 750	variable prior
Unrelated	Inferred unrelated	0.999889834274026	272	750	variable	prior	169	166	1.01807228915663	off_750@prior@variable@272	Offspring sampled = 750	variable prior
Known full-siblings	Inferred full-siblings	0.98688915375447	40	750	variable	prior	322	314	1.02547770700637	off_750@prior@variable@40	Offspring sampled = 750	variable prior
Known half-siblings	Inferred full-siblings	0	40	750	variable	prior	322	314	1.02547770700637	off_750@prior@variable@40	Offspring sampled = 750	variable prior
Unrelated	Inferred full-siblings	0	40	750	variable	prior	322	314	1.02547770700637	off_750@prior@variable@40	Offspring sampled = 750	variable prior
Known full-siblings	Inferred half-siblings	0.0119189511323004	40	750	variable	prior	322	314	1.02547770700637	off_750@prior@variable@40	Offspring sampled = 750	variable prior
Known half-siblings	Inferred half-siblings	0.96476805637111	40	750	variable	prior	322	314	1.02547770700637	off_750@prior@variable@40	Offspring sampled = 750	variable prior
Unrelated	Inferred half-siblings	0.000234970899757799	40	750	variable	prior	322	314	1.02547770700637	off_750@prior@variable@40	Offspring sampled = 750	variable prior
Known full-siblings	Inferred unrelated	0.00119189511323004	40	750	variable	prior	322	314	1.02547770700637	off_750@prior@variable@40	Offspring sampled = 750	variable prior
Known half-siblings	Inferred unrelated	0.0352319436288902	40	750	variable	prior	322	314	1.02547770700637	off_750@prior@variable@40	Offspring sampled = 750	variable prior
Unrelated	Inferred unrelated	0.999765029100242	40	750	variable	prior	322	314	1.02547770700637	off_750@prior@variable@40	Offspring sampled = 750	variable prior
Known full-siblings	Inferred full-siblings	1	124	750	variable	prior	56	51	1.09803921568627	off_750@prior@variable@124	Offspring sampled = 750	variable prior
Known half-siblings	Inferred full-siblings	0	124	750	variable	prior	56	51	1.09803921568627	off_750@prior@variable@124	Offspring sampled = 750	variable prior
Unrelated	Inferred full-siblings	0	124	750	variable	prior	56	51	1.09803921568627	off_750@prior@variable@124	Offspring sampled = 750	variable prior
Known full-siblings	Inferred half-siblings	0	124	750	variable	prior	56	51	1.09803921568627	off_750@prior@variable@124	Offspring sampled = 750	variable prior
Known half-siblings	Inferred half-siblings	0.592620517411998	124	750	variable	prior	56	51	1.09803921568627	off_750@prior@variable@124	Offspring sampled = 750	variable prior
Unrelated	Inferred half-siblings	0	124	750	variable	prior	56	51	1.09803921568627	off_750@prior@variable@124	Offspring sampled = 750	variable prior
Known full-siblings	Inferred unrelated	0	124	750	variable	prior	56	51	1.09803921568627	off_750@prior@variable@124	Offspring sampled = 750	variable prior
Known half-siblings	Inferred unrelated	0.407379482588002	124	750	variable	prior	56	51	1.09803921568627	off_750@prior@variable@124	Offspring sampled = 750	variable prior
Unrelated	Inferred unrelated	1	124	750	variable	prior	56	51	1.09803921568627	off_750@prior@variable@124	Offspring sampled = 750	variable prior
Known full-siblings	Inferred full-siblings	0.982142857142857	297	750	variable	prior	289	281	1.02846975088968	off_750@prior@variable@297	Offspring sampled = 750	variable prior
Known half-siblings	Inferred full-siblings	0	297	750	variable	prior	289	281	1.02846975088968	off_750@prior@variable@297	Offspring sampled = 750	variable prior
Unrelated	Inferred full-siblings	0	297	750	variable	prior	289	281	1.02846975088968	off_750@prior@variable@297	Offspring sampled = 750	variable prior
Known full-siblings	Inferred half-siblings	0.0178571428571429	297	750	variable	prior	289	281	1.02846975088968	off_750@prior@variable@297	Offspring sampled = 750	variable prior
Known half-siblings	Inferred half-siblings	0.961559888579387	297	750	variable	prior	289	281	1.02846975088968	off_750@prior@variable@297	Offspring sampled = 750	variable prior
Unrelated	Inferred half-siblings	0.000333201742789985	297	750	variable	prior	289	281	1.02846975088968	off_750@prior@variable@297	Offspring sampled = 750	variable prior
Known full-siblings	Inferred unrelated	0	297	750	variable	prior	289	281	1.02846975088968	off_750@prior@variable@297	Offspring sampled = 750	variable prior
Known half-siblings	Inferred unrelated	0.0384401114206128	297	750	variable	prior	289	281	1.02846975088968	off_750@prior@variable@297	Offspring sampled = 750	variable prior
Unrelated	Inferred unrelated	0.99966679825721	297	750	variable	prior	289	281	1.02846975088968	off_750@prior@variable@297	Offspring sampled = 750	variable prior
Known full-siblings	Inferred full-siblings	0.965746907706946	213	750	variable	prior	322	369	0.872628726287263	off_750@prior@variable@213	Offspring sampled = 750	variable prior
